Acquired on 7/10/2022 at 18:48:00
Calibrated on 7/10/2022 at 10:40:43
Device Descriptor:  [none]
Scan Range (nm):  1525.002  --  1610.564
Measurement Type:  Reflection
Group Index:  1.454
Gain:  0 dB
Domain:  Frequency
Resolution Bandwidth (GHz):  1.030924
Frequency domain window was not applied to measurement data.
Number of Data Points (in this file):  16384
NOTE: Data stored in this file is not decimated.

Wavelength (nm)	Return Loss (dB)	Linear Amplitude (1/mm)	Return Loss	Polarization S	Polarization P	Group Delay (ns)	
1.52539246E+003	-2.69347477E+001	2.02546688E-003	-2.69347477E+001	-2.75464516E+001	-3.57494431E+001	2.99883156E+001	
1.52539734E+003	-2.69314308E+001	2.02701474E-003	-2.69314308E+001	-2.75465965E+001	-3.57233086E+001	2.99885006E+001	
1.52540222E+003	-2.69182034E+001	2.03319802E-003	-2.69182034E+001	-2.75341969E+001	-3.57046547E+001	2.99875164E+001	
1.52540723E+003	-2.69135380E+001	2.03538360E-003	-2.69135380E+001	-2.75255356E+001	-3.57262955E+001	2.99856796E+001	
1.52541223E+003	-2.69166069E+001	2.03394587E-003	-2.69166069E+001	-2.75338078E+001	-3.56951294E+001	2.99865513E+001	
1.52541711E+003	-2.69161701E+001	2.03415053E-003	-2.69161701E+001	-2.75361271E+001	-3.56766815E+001	2.99894753E+001	
1.52542212E+003	-2.69042053E+001	2.03976152E-003	-2.69042053E+001	-2.75145569E+001	-3.57278557E+001	2.99894505E+001	
1.52542700E+003	-2.69001598E+001	2.04166234E-003	-2.69001598E+001	-2.75087624E+001	-3.57354279E+001	2.99867439E+001	
1.52543188E+003	-2.69266109E+001	2.02926598E-003	-2.69266109E+001	-2.75443115E+001	-3.57018585E+001	2.99860153E+001	
1.52543689E+003	-2.69532967E+001	2.01683538E-003	-2.69532967E+001	-2.75746536E+001	-3.57047043E+001	2.99874249E+001	
1.52544189E+003	-2.69366798E+001	2.02456699E-003	-2.69366798E+001	-2.75566769E+001	-3.56969261E+001	2.99878540E+001	
1.52544690E+003	-2.69081497E+001	2.03791005E-003	-2.69081497E+001	-2.75285130E+001	-3.56660309E+001	2.99873466E+001	
1.52545166E+003	-2.69177608E+001	2.03340524E-003	-2.69177608E+001	-2.75416546E+001	-3.56527100E+001	2.99876175E+001	
1.52545667E+003	-2.69373493E+001	2.02425453E-003	-2.69373493E+001	-2.75642929E+001	-3.56526146E+001	2.99883003E+001	
1.52546167E+003	-2.69274693E+001	2.02886527E-003	-2.69274693E+001	-2.75493164E+001	-3.56756706E+001	2.99884720E+001	
1.52546667E+003	-2.69162521E+001	2.03411258E-003	-2.69162521E+001	-2.75337887E+001	-3.56925621E+001	2.99881229E+001	
1.52547156E+003	-2.69234009E+001	2.03076564E-003	-2.69234009E+001	-2.75454063E+001	-3.56705894E+001	2.99876823E+001	
1.52547644E+003	-2.69212761E+001	2.03175959E-003	-2.69212761E+001	-2.75412216E+001	-3.56818619E+001	2.99881477E+001	
1.52548145E+003	-2.69078903E+001	2.03803251E-003	-2.69078903E+001	-2.75205517E+001	-3.57162476E+001	2.99896564E+001	
1.52548645E+003	-2.69005394E+001	2.04148400E-003	-2.69005413E+001	-2.75158405E+001	-3.56915245E+001	2.99903679E+001	
1.52549133E+003	-2.68953209E+001	2.04393873E-003	-2.68953209E+001	-2.75122757E+001	-3.56754608E+001	2.99894218E+001	
1.52549634E+003	-2.69019871E+001	2.04080390E-003	-2.69019871E+001	-2.75176773E+001	-3.56904144E+001	2.99884262E+001	
1.52550122E+003	-2.69270248E+001	2.02907179E-003	-2.69270248E+001	-2.75522404E+001	-3.56534424E+001	2.99886894E+001	
1.52550623E+003	-2.69352112E+001	2.02525174E-003	-2.69352112E+001	-2.75644703E+001	-3.56355820E+001	2.99895725E+001	
1.52551111E+003	-2.69173145E+001	2.03361432E-003	-2.69173145E+001	-2.75371475E+001	-3.56786385E+001	2.99895439E+001	
1.52551611E+003	-2.69081898E+001	2.03789095E-003	-2.69081898E+001	-2.75276337E+001	-3.56720581E+001	2.99884205E+001	
1.52552112E+003	-2.69088650E+001	2.03757454E-003	-2.69088650E+001	-2.75307388E+001	-3.56569099E+001	2.99879379E+001	
1.52552588E+003	-2.69008484E+001	2.04133871E-003	-2.69008484E+001	-2.75140266E+001	-3.57058182E+001	2.99885254E+001	
1.52553088E+003	-2.68934135E+001	2.04483652E-003	-2.68934135E+001	-2.75048847E+001	-3.57096519E+001	2.99885426E+001	
1.52553589E+003	-2.68962116E+001	2.04351917E-003	-2.68962116E+001	-2.75150795E+001	-3.56638374E+001	2.99883041E+001	
1.52554089E+003	-2.69103470E+001	2.03687837E-003	-2.69103470E+001	-2.75309601E+001	-3.56666069E+001	2.99892635E+001	
1.52554578E+003	-2.69329147E+001	2.02632206E-003	-2.69329147E+001	-2.75566521E+001	-3.56688766E+001	2.99904079E+001	
1.52555066E+003	-2.69429607E+001	2.02163984E-003	-2.69429607E+001	-2.75734615E+001	-3.56354027E+001	2.99906063E+001	
1.52555566E+003	-2.69290619E+001	2.02812138E-003	-2.69290619E+001	-2.75577431E+001	-3.56331406E+001	2.99902592E+001	
1.52556067E+003	-2.69053669E+001	2.03921599E-003	-2.69053669E+001	-2.75254478E+001	-3.56650734E+001	2.99893341E+001	
1.52556555E+003	-2.68896408E+001	2.04661372E-003	-2.68896408E+001	-2.75034161E+001	-3.56906624E+001	2.99885464E+001	
1.52557043E+003	-2.68998718E+001	2.04179808E-003	-2.68998718E+001	-2.75159416E+001	-3.56858139E+001	2.99892197E+001	
1.52557544E+003	-2.69266167E+001	2.02926202E-003	-2.69266167E+001	-2.75517197E+001	-3.56537552E+001	2.99902763E+001	
1.52558044E+003	-2.69266777E+001	2.02923431E-003	-2.69266777E+001	-2.75528240E+001	-3.56470833E+001	2.99904842E+001	
1.52558533E+003	-2.69057655E+001	2.03902880E-003	-2.69057655E+001	-2.75275650E+001	-3.56543007E+001	2.99905834E+001	
1.52559033E+003	-2.69108562E+001	2.03664089E-003	-2.69108562E+001	-2.75371246E+001	-3.56304626E+001	2.99901333E+001	
1.52559521E+003	-2.69300079E+001	2.02767947E-003	-2.69300079E+001	-2.75577717E+001	-3.56399841E+001	2.99883900E+001	
1.52560022E+003	-2.69288330E+001	2.02822778E-003	-2.69288330E+001	-2.75490475E+001	-3.56876678E+001	2.99874096E+001	
1.52560510E+003	-2.69240952E+001	2.03044200E-003	-2.69240952E+001	-2.75455055E+001	-3.56751442E+001	2.99884529E+001	
1.52561011E+003	-2.69257851E+001	2.02965131E-003	-2.69257851E+001	-2.75521564E+001	-3.56447372E+001	2.99894848E+001	
1.52561511E+003	-2.69188309E+001	2.03290419E-003	-2.69188309E+001	-2.75411510E+001	-3.56639709E+001	2.99891701E+001	
1.52562000E+003	-2.69129353E+001	2.03566602E-003	-2.69129353E+001	-2.75334702E+001	-3.56696930E+001	2.99885883E+001	
1.52562488E+003	-2.69131184E+001	2.03557988E-003	-2.69131184E+001	-2.75347404E+001	-3.56628075E+001	2.99884777E+001	
1.52562988E+003	-2.69020100E+001	2.04079342E-003	-2.69020100E+001	-2.75192833E+001	-3.56800575E+001	2.99882450E+001	
1.52563489E+003	-2.68924713E+001	2.04528030E-003	-2.68924713E+001	-2.75095291E+001	-3.56719284E+001	2.99879665E+001	
1.52563989E+003	-2.69125957E+001	2.03582481E-003	-2.69125957E+001	-2.75354786E+001	-3.56540985E+001	2.99887638E+001	
1.52564465E+003	-2.69402924E+001	2.02288246E-003	-2.69402924E+001	-2.75654392E+001	-3.56671486E+001	2.99901352E+001	
1.52564966E+003	-2.69339352E+001	2.02584639E-003	-2.69339352E+001	-2.75586147E+001	-3.56637917E+001	2.99899845E+001	
1.52565466E+003	-2.69138489E+001	2.03523785E-003	-2.69138489E+001	-2.75376873E+001	-3.56491547E+001	2.99883461E+001	
1.52565967E+003	-2.69239960E+001	2.03048880E-003	-2.69239960E+001	-2.75476856E+001	-3.56602516E+001	2.99872398E+001	
1.52566455E+003	-2.69409580E+001	2.02257256E-003	-2.69409580E+001	-2.75665493E+001	-3.56649323E+001	2.99876060E+001	
1.52566943E+003	-2.69267349E+001	2.02920847E-003	-2.69267349E+001	-2.75500393E+001	-3.56654930E+001	2.99891052E+001	
1.52567444E+003	-2.69121552E+001	2.03603110E-003	-2.69121552E+001	-2.75322227E+001	-3.56719627E+001	2.99902534E+001	
1.52567944E+003	-2.69194698E+001	2.03260477E-003	-2.69194698E+001	-2.75414848E+001	-3.56666069E+001	2.99895573E+001	
1.52568433E+003	-2.69174232E+001	2.03356287E-003	-2.69174232E+001	-2.75372658E+001	-3.56787071E+001	2.99881153E+001	
1.52568933E+003	-2.69107475E+001	2.03669118E-003	-2.69107475E+001	-2.75291443E+001	-3.56814537E+001	2.99878712E+001	
1.52569421E+003	-2.69240589E+001	2.03045853E-003	-2.69240589E+001	-2.75530071E+001	-3.56264343E+001	2.99882431E+001	
1.52569922E+003	-2.69313850E+001	2.02703569E-003	-2.69313850E+001	-2.75628567E+001	-3.56176033E+001	2.99882393E+001	
1.52570410E+003	-2.69229774E+001	2.03096448E-003	-2.69229774E+001	-2.75443382E+001	-3.56743584E+001	2.99883308E+001	
1.52570911E+003	-2.69269733E+001	2.02909694E-003	-2.69269733E+001	-2.75518951E+001	-3.56552773E+001	2.99886951E+001	
1.52571411E+003	-2.69360523E+001	2.02485942E-003	-2.69360523E+001	-2.75689316E+001	-3.56132736E+001	2.99887104E+001	
1.52571899E+003	-2.69326496E+001	2.02644547E-003	-2.69326496E+001	-2.75587692E+001	-3.56532249E+001	2.99876118E+001	
1.52572388E+003	-2.69267254E+001	2.02921242E-003	-2.69267254E+001	-2.75517120E+001	-3.56545944E+001	2.99858456E+001	
1.52572888E+003	-2.69204597E+001	2.03214213E-003	-2.69204597E+001	-2.75535755E+001	-3.55961800E+001	2.99856968E+001	
1.52573389E+003	-2.69151192E+001	2.03464273E-003	-2.69151192E+001	-2.75459938E+001	-3.56051483E+001	2.99874268E+001	
1.52573889E+003	-2.69164085E+001	2.03403784E-003	-2.69164085E+001	-2.75432568E+001	-3.56322899E+001	2.99882164E+001	
1.52574365E+003	-2.69125843E+001	2.03583064E-003	-2.69125843E+001	-2.75413322E+001	-3.56162300E+001	2.99875259E+001	
1.52574866E+003	-2.68999901E+001	2.04174244E-003	-2.68999901E+001	-2.75243206E+001	-3.56321144E+001	2.99870529E+001	
1.52575366E+003	-2.68916035E+001	2.04568962E-003	-2.68916035E+001	-2.75110245E+001	-3.56556091E+001	2.99868088E+001	
1.52575867E+003	-2.68908272E+001	2.04605493E-003	-2.68908272E+001	-2.75159874E+001	-3.56175766E+001	2.99871197E+001	
1.52576355E+003	-2.68986530E+001	2.04237155E-003	-2.68986530E+001	-2.75307846E+001	-3.55806465E+001	2.99888840E+001	
1.52576843E+003	-2.69039249E+001	2.03989306E-003	-2.69039249E+001	-2.75350571E+001	-3.55923157E+001	2.99902630E+001	
1.52577344E+003	-2.68886566E+001	2.04707752E-003	-2.68886566E+001	-2.75151787E+001	-3.56066437E+001	2.99895382E+001	
1.52577844E+003	-2.68768616E+001	2.05264427E-003	-2.68768616E+001	-2.75041351E+001	-3.55900192E+001	2.99880600E+001	
1.52578333E+003	-2.68928623E+001	2.04509683E-003	-2.68928623E+001	-2.75260372E+001	-3.55681953E+001	2.99871159E+001	
1.52578821E+003	-2.69079018E+001	2.03802669E-003	-2.69079018E+001	-2.75419044E+001	-3.55779724E+001	2.99868526E+001	
1.52579321E+003	-2.69067020E+001	2.03858945E-003	-2.69067020E+001	-2.75382023E+001	-3.55927315E+001	2.99874191E+001	
1.52579822E+003	-2.69040470E+001	2.03983602E-003	-2.69040470E+001	-2.75385590E+001	-3.55708809E+001	2.99881840E+001	
1.52580310E+003	-2.68908768E+001	2.04603141E-003	-2.68908768E+001	-2.75251598E+001	-3.55591774E+001	2.99883480E+001	
1.52580811E+003	-2.68742352E+001	2.05388712E-003	-2.68742352E+001	-2.75008564E+001	-3.55915680E+001	2.99879761E+001	
1.52581299E+003	-2.68843346E+001	2.04911642E-003	-2.68843346E+001	-2.75091057E+001	-3.56136169E+001	2.99874325E+001	
1.52581799E+003	-2.69011784E+001	2.04118364E-003	-2.69011784E+001	-2.75284882E+001	-3.56140900E+001	2.99872074E+001	
1.52582288E+003	-2.68917637E+001	2.04561395E-003	-2.68917637E+001	-2.75165386E+001	-3.56210022E+001	2.99874001E+001	
1.52582788E+003	-2.68761463E+001	2.05298257E-003	-2.68761463E+001	-2.74987030E+001	-3.56197701E+001	2.99877434E+001	
1.52583289E+003	-2.68761425E+001	2.05298560E-003	-2.68761425E+001	-2.74999161E+001	-3.56118507E+001	2.99886456E+001	
