Acquired on 12/7/2021 at 15:35:20
Calibrated on 12/6/2021 at 10:52:20
Device Descriptor:  [none]
Scan Range (nm):  1545.529  --  1588.289
Measurement Type:  Reflection
Group Index:  1.454
Gain:  0 dB
Domain:  Frequency
Resolution Bandwidth (GHz):  1.030926
Frequency domain window was not applied to measurement data.
Number of Data Points (in this file):  8192
NOTE: Data stored in this file is not decimated.

Wavelength (nm)	Return Loss (dB)	Linear Amplitude (1/mm)	Return Loss	Polarization S	Polarization P	Group Delay (ns)	
1.54593555E+003	-3.77044640E+001	1.69649895E-004	-3.77044640E+001	-5.37092285E+001	-3.78148232E+001	3.71846466E+001	
1.54594055E+003	-3.76385040E+001	1.72246175E-004	-3.76385040E+001	-5.35552177E+001	-3.77511559E+001	3.71854248E+001	
1.54594556E+003	-3.76438866E+001	1.72032916E-004	-3.76438866E+001	-5.36510124E+001	-3.77541847E+001	3.71836052E+001	
1.54595068E+003	-3.76520615E+001	1.71709224E-004	-3.76520615E+001	-5.37065201E+001	-3.77611504E+001	3.71858215E+001	
1.54595581E+003	-3.77235451E+001	1.68906190E-004	-3.77235451E+001	-5.38699799E+001	-3.78303185E+001	3.71862869E+001	
1.54596094E+003	-3.76683350E+001	1.71067120E-004	-3.76683350E+001	-5.37642479E+001	-3.77763748E+001	3.71855774E+001	
1.54596606E+003	-3.76463699E+001	1.71934502E-004	-3.76463699E+001	-5.36879539E+001	-3.77557869E+001	3.71867294E+001	
1.54597095E+003	-3.76834030E+001	1.70474697E-004	-3.76834030E+001	-5.36851921E+001	-3.77938385E+001	3.71831665E+001	
1.54597607E+003	-3.76996956E+001	1.69836334E-004	-3.76996956E+001	-5.37280464E+001	-3.78094482E+001	3.71845131E+001	
1.54598120E+003	-3.77544022E+001	1.67710328E-004	-3.77544022E+001	-5.38644638E+001	-3.78620872E+001	3.71862793E+001	
1.54598633E+003	-3.77297401E+001	1.68665429E-004	-3.77297401E+001	-5.38100815E+001	-3.78381729E+001	3.71870842E+001	
1.54599146E+003	-3.76925125E+001	1.70117404E-004	-3.76925125E+001	-5.37559738E+001	-3.78013725E+001	3.71872330E+001	
1.54599646E+003	-3.76736565E+001	1.70857602E-004	-3.76736565E+001	-5.36313057E+001	-3.77852364E+001	3.71846313E+001	
1.54600146E+003	-3.76684303E+001	1.71063293E-004	-3.76684303E+001	-5.36045380E+001	-3.77805748E+001	3.71842194E+001	
1.54600659E+003	-3.77070961E+001	1.69547129E-004	-3.77070961E+001	-5.36710396E+001	-3.78185120E+001	3.71859779E+001	
1.54601172E+003	-3.77706985E+001	1.67082093E-004	-3.77706985E+001	-5.37441406E+001	-3.78818703E+001	3.71860695E+001	
1.54601685E+003	-3.77228050E+001	1.68934988E-004	-3.77228050E+001	-5.36888275E+001	-3.78341637E+001	3.71850624E+001	
1.54602185E+003	-3.76540184E+001	1.71631982E-004	-3.76540184E+001	-5.35308990E+001	-3.77677193E+001	3.71869888E+001	
1.54602698E+003	-3.76864319E+001	1.70355808E-004	-3.76864319E+001	-5.36460838E+001	-3.77979584E+001	3.71853676E+001	
1.54603198E+003	-3.76895218E+001	1.70234474E-004	-3.76895256E+001	-5.37577744E+001	-3.77982635E+001	3.71848526E+001	
1.54603711E+003	-3.77016029E+001	1.69761755E-004	-3.77016029E+001	-5.37754517E+001	-3.78101997E+001	3.71864052E+001	
1.54604224E+003	-3.76812019E+001	1.70561078E-004	-3.76812019E+001	-5.36862793E+001	-3.77915535E+001	3.71858635E+001	
1.54604724E+003	-3.76621666E+001	1.71310166E-004	-3.76621666E+001	-5.35884666E+001	-3.77745667E+001	3.71856499E+001	
1.54605237E+003	-3.76606865E+001	1.71368665E-004	-3.76606865E+001	-5.35569572E+001	-3.77738724E+001	3.71843605E+001	
1.54605750E+003	-3.76789894E+001	1.70647880E-004	-3.76789894E+001	-5.35387383E+001	-3.77931480E+001	3.71858673E+001	
1.54606250E+003	-3.77182922E+001	1.69110615E-004	-3.77182922E+001	-5.36358185E+001	-3.78309212E+001	3.71858635E+001	
1.54606763E+003	-3.76639900E+001	1.71238411E-004	-3.76639900E+001	-5.36530380E+001	-3.77747536E+001	3.71869240E+001	
1.54607263E+003	-3.76626701E+001	1.71290390E-004	-3.76626701E+001	-5.35827217E+001	-3.77752342E+001	3.71873322E+001	
1.54607776E+003	-3.76773796E+001	1.70711239E-004	-3.76773796E+001	-5.35235138E+001	-3.77919006E+001	3.71837425E+001	
1.54608289E+003	-3.76644249E+001	1.71221196E-004	-3.76644249E+001	-5.36445656E+001	-3.77754211E+001	3.71841431E+001	
1.54608801E+003	-3.76687546E+001	1.71050662E-004	-3.76687546E+001	-5.37553101E+001	-3.77770271E+001	3.71857300E+001	
1.54609302E+003	-3.76713066E+001	1.70950065E-004	-3.76713066E+001	-5.36991158E+001	-3.77810745E+001	3.71869888E+001	
1.54609802E+003	-3.76652794E+001	1.71187552E-004	-3.76652794E+001	-5.36015167E+001	-3.77774162E+001	3.71858368E+001	
1.54610315E+003	-3.76329918E+001	1.72464919E-004	-3.76329918E+001	-5.35135345E+001	-3.77465973E+001	3.71852112E+001	
1.54610828E+003	-3.76595993E+001	1.71411521E-004	-3.76595993E+001	-5.35953903E+001	-3.77717514E+001	3.71846352E+001	
1.54611340E+003	-3.76652603E+001	1.71188178E-004	-3.76652603E+001	-5.36271477E+001	-3.77767334E+001	3.71845856E+001	
