Acquired on 7/10/2022 at 22:27:40
Calibrated on 7/10/2022 at 10:40:43
Device Descriptor:  [none]
Scan Range (nm):  1525.002  --  1610.564
Measurement Type:  Reflection
Group Index:  1.454
Gain:  0 dB
Domain:  Frequency
Resolution Bandwidth (GHz):  1.030924
Frequency domain window was not applied to measurement data.
Number of Data Points (in this file):  16384
NOTE: Data stored in this file is not decimated.

Wavelength (nm)	Return Loss (dB)	Linear Amplitude (1/mm)	Return Loss	Polarization S	Polarization P	Group Delay (ns)	
1.52582288E+003	-3.48418007E+001	3.27959104E-004	-3.48418045E+001	-3.55863037E+001	-4.28679428E+001	2.99855366E+001	
1.52582788E+003	-3.48311653E+001	3.28763388E-004	-3.48311653E+001	-3.55787697E+001	-4.28407288E+001	2.99837627E+001	
1.52583289E+003	-3.48488312E+001	3.27428657E-004	-3.48488312E+001	-3.56064911E+001	-4.28052673E+001	2.99881630E+001	
1.52583777E+003	-3.48714981E+001	3.25724395E-004	-3.48714981E+001	-3.56176872E+001	-4.28885994E+001	2.99917660E+001	
1.52584265E+003	-3.48498497E+001	3.27352085E-004	-3.48498497E+001	-3.55875435E+001	-4.29125557E+001	2.99853439E+001	
1.52584766E+003	-3.48338013E+001	3.28563736E-004	-3.48338013E+001	-3.55841026E+001	-4.28290405E+001	2.99792614E+001	
1.52585266E+003	-3.48863106E+001	3.24615365E-004	-3.48863106E+001	-3.56405220E+001	-4.28608704E+001	2.99852295E+001	
1.52585767E+003	-3.49108200E+001	3.22788517E-004	-3.49108200E+001	-3.56666489E+001	-4.28768616E+001	2.99911499E+001	
1.52586243E+003	-3.48564148E+001	3.26857553E-004	-3.48564148E+001	-3.56254120E+001	-4.27538490E+001	2.99863815E+001	
1.52586743E+003	-3.48318787E+001	3.28709517E-004	-3.48318787E+001	-3.55953636E+001	-4.27578545E+001	2.99843216E+001	
1.52587244E+003	-3.48505936E+001	3.27295798E-004	-3.48505936E+001	-3.55939331E+001	-4.28829422E+001	2.99896374E+001	
1.52587744E+003	-3.48546143E+001	3.26993293E-004	-3.48546143E+001	-3.55963898E+001	-4.28953209E+001	2.99895096E+001	
1.52588232E+003	-3.48656006E+001	3.26166977E-004	-3.48656006E+001	-3.56200943E+001	-4.28386612E+001	2.99863052E+001	
1.52588721E+003	-3.48773651E+001	3.25284665E-004	-3.48773651E+001	-3.56436234E+001	-4.27889328E+001	2.99891701E+001	
1.52589221E+003	-3.48611908E+001	3.26498412E-004	-3.48611908E+001	-3.56281586E+001	-4.27691040E+001	2.99888611E+001	
1.52589722E+003	-3.48417206E+001	3.27965565E-004	-3.48417206E+001	-3.55949211E+001	-4.28215942E+001	2.99812260E+001	
