Acquired on 7/10/2022 at 16:57:15
Calibrated on 7/10/2022 at 10:40:43
Device Descriptor:  [none]
Scan Range (nm):  1525.002  --  1610.564
Measurement Type:  Reflection
Group Index:  1.454
Gain:  0 dB
Domain:  Frequency
Resolution Bandwidth (GHz):  1.030924
Frequency domain window was not applied to measurement data.
Number of Data Points (in this file):  16384
NOTE: Data stored in this file is not decimated.

Wavelength (nm)	Return Loss (dB)	Linear Amplitude (1/mm)	Return Loss	Polarization S	Polarization P	Group Delay (ns)	
1.52545166E+003	-2.88483200E+001	1.30367093E-003	-2.88483219E+001	-2.96340141E+001	-3.66605682E+001	2.99867783E+001	
1.52545667E+003	-2.88781071E+001	1.29476027E-003	-2.88781071E+001	-2.96585102E+001	-3.67171173E+001	2.99902611E+001	
1.52546167E+003	-2.89001560E+001	1.28820306E-003	-2.89001560E+001	-2.96760864E+001	-3.67619629E+001	2.99887848E+001	
1.52546667E+003	-2.88577480E+001	1.30084390E-003	-2.88577480E+001	-2.96363831E+001	-3.67057495E+001	2.99880028E+001	
1.52547156E+003	-2.88605881E+001	1.29999337E-003	-2.88605881E+001	-2.96460705E+001	-3.66739044E+001	2.99896297E+001	
1.52547644E+003	-2.89048882E+001	1.28680002E-003	-2.89048882E+001	-2.96891022E+001	-3.67245941E+001	2.99889889E+001	
1.52548145E+003	-2.88882790E+001	1.29173161E-003	-2.88882790E+001	-2.96644096E+001	-3.67490463E+001	2.99882488E+001	
1.52548645E+003	-2.88512230E+001	1.30279956E-003	-2.88512249E+001	-2.96274090E+001	-3.67117271E+001	2.99892788E+001	
1.52549133E+003	-2.88406105E+001	1.30598689E-003	-2.88406105E+001	-2.96195393E+001	-3.66871376E+001	2.99895782E+001	
1.52549634E+003	-2.88417549E+001	1.30564335E-003	-2.88417549E+001	-2.96168633E+001	-3.67077560E+001	2.99902439E+001	
1.52550122E+003	-2.88818092E+001	1.29365653E-003	-2.88818092E+001	-2.96582870E+001	-3.67408333E+001	2.99912281E+001	
