Acquired on 7/10/2022 at 17:29:22
Calibrated on 7/10/2022 at 10:40:43
Device Descriptor:  [none]
Scan Range (nm):  1525.002  --  1610.564
Measurement Type:  Reflection
Group Index:  1.454
Gain:  0 dB
Domain:  Frequency
Resolution Bandwidth (GHz):  1.030924
Frequency domain window was not applied to measurement data.
Number of Data Points (in this file):  16384
NOTE: Data stored in this file is not decimated.

Wavelength (nm)	Return Loss (dB)	Linear Amplitude (1/mm)	Return Loss	Polarization S	Polarization P	Group Delay (ns)	
1.52560022E+003	-2.77216301E+001	1.68980658E-003	-2.77216301E+001	-2.85541553E+001	-3.53051109E+001	2.99886837E+001	
1.52560510E+003	-2.77465916E+001	1.68012199E-003	-2.77465916E+001	-2.85868683E+001	-3.52935829E+001	2.99803505E+001	
1.52561011E+003	-2.77160721E+001	1.69197097E-003	-2.77160721E+001	-2.85611496E+001	-3.52406349E+001	2.99976864E+001	
1.52561511E+003	-2.77110710E+001	1.69391918E-003	-2.77110710E+001	-2.85498905E+001	-3.52649078E+001	2.99937363E+001	
1.52562000E+003	-2.77500343E+001	1.67879032E-003	-2.77500343E+001	-2.85890102E+001	-3.53031311E+001	2.99747982E+001	
1.52562488E+003	-2.77426929E+001	1.68163085E-003	-2.77426929E+001	-2.85851402E+001	-3.52795258E+001	2.99872608E+001	
1.52562988E+003	-2.77246685E+001	1.68862438E-003	-2.77246685E+001	-2.85602360E+001	-3.52937965E+001	3.00072651E+001	
1.52563489E+003	-2.77482910E+001	1.67946471E-003	-2.77482910E+001	-2.85803680E+001	-3.53338966E+001	2.99868870E+001	
1.52563989E+003	-2.77482185E+001	1.67949358E-003	-2.77482185E+001	-2.85857048E+001	-3.53082809E+001	2.99607925E+001	
1.52564465E+003	-2.77226181E+001	1.68942183E-003	-2.77226181E+001	-2.85610313E+001	-3.52783508E+001	2.99790726E+001	
1.52564966E+003	-2.77614365E+001	1.67438900E-003	-2.77614365E+001	-2.86023598E+001	-3.53053970E+001	3.00100689E+001	
1.52565466E+003	-2.77255630E+001	1.68827723E-003	-2.77255630E+001	-2.85726376E+001	-3.52408409E+001	3.00092087E+001	
1.52565967E+003	-2.77349434E+001	1.68463518E-003	-2.77349434E+001	-2.85797100E+001	-3.52609482E+001	2.99922905E+001	
1.52566455E+003	-2.77569103E+001	1.67613465E-003	-2.77569103E+001	-2.85969830E+001	-3.53048630E+001	2.99857960E+001	
1.52566943E+003	-2.77152233E+001	1.69230159E-003	-2.77152233E+001	-2.85575848E+001	-3.52524529E+001	2.99857521E+001	
1.52567444E+003	-2.77100754E+001	1.69430859E-003	-2.77100754E+001	-2.85537930E+001	-3.52409782E+001	2.99884834E+001	
1.52567944E+003	-2.77515945E+001	1.67818810E-003	-2.77515945E+001	-2.85948601E+001	-3.52845917E+001	2.99964848E+001	
1.52568433E+003	-2.77186050E+001	1.69098366E-003	-2.77186050E+001	-2.85634785E+001	-3.52441254E+001	2.99975662E+001	
1.52568933E+003	-2.76985855E+001	1.69879640E-003	-2.76985855E+001	-2.85472260E+001	-3.52066116E+001	2.99859848E+001	
1.52569421E+003	-2.77432671E+001	1.68140850E-003	-2.77432671E+001	-2.85957260E+001	-3.52336349E+001	2.99828224E+001	
1.52569922E+003	-2.77386761E+001	1.68318744E-003	-2.77386761E+001	-2.85860043E+001	-3.52527771E+001	2.99949512E+001	
1.52570410E+003	-2.77020435E+001	1.69744506E-003	-2.77020435E+001	-2.85385170E+001	-3.52668800E+001	2.99958954E+001	
1.52570911E+003	-2.77384472E+001	1.68327615E-003	-2.77384472E+001	-2.85788002E+001	-3.52850647E+001	2.99837742E+001	
1.52571411E+003	-2.77498856E+001	1.67884794E-003	-2.77498856E+001	-2.86022263E+001	-3.52408066E+001	2.99882622E+001	
1.52571899E+003	-2.77167873E+001	1.69169239E-003	-2.77167873E+001	-2.85668221E+001	-3.52183380E+001	2.99992580E+001	
