Acquired on 7/10/2022 at 22:00:53
Calibrated on 7/10/2022 at 10:40:43
Device Descriptor:  [none]
Scan Range (nm):  1525.002  --  1610.564
Measurement Type:  Reflection
Group Index:  1.454
Gain:  0 dB
Domain:  Frequency
Resolution Bandwidth (GHz):  1.030924
Frequency domain window was not applied to measurement data.
Number of Data Points (in this file):  16384
NOTE: Data stored in this file is not decimated.

Wavelength (nm)	Return Loss (dB)	Linear Amplitude (1/mm)	Return Loss	Polarization S	Polarization P	Group Delay (ns)	
1.52536267E+003	-3.48696175E+001	3.25865432E-004	-3.48696175E+001	-3.55815582E+001	-4.30741348E+001	2.99857712E+001	
1.52536768E+003	-3.49377670E+001	3.20791733E-004	-3.49377670E+001	-3.56613579E+001	-4.30774536E+001	2.99845657E+001	
1.52537268E+003	-3.49417114E+001	3.20500578E-004	-3.49417114E+001	-3.56688156E+001	-4.30620766E+001	2.99837265E+001	
1.52537744E+003	-3.49001389E+001	3.23583139E-004	-3.49001389E+001	-3.56164589E+001	-4.30801735E+001	2.99847775E+001	
1.52538245E+003	-3.49477577E+001	3.20054678E-004	-3.49477577E+001	-3.56729584E+001	-4.30785713E+001	2.99872246E+001	
1.52538745E+003	-3.49792137E+001	3.17744940E-004	-3.49792137E+001	-3.57040253E+001	-4.31121674E+001	2.99840164E+001	
1.52539246E+003	-3.49704437E+001	3.18387232E-004	-3.49704437E+001	-3.56830406E+001	-4.31712723E+001	2.99818478E+001	
1.52539734E+003	-3.49706421E+001	3.18372593E-004	-3.49706421E+001	-3.57011299E+001	-4.30724945E+001	2.99876041E+001	
1.52540222E+003	-3.49538116E+001	3.19608778E-004	-3.49538116E+001	-3.56877785E+001	-4.30367126E+001	2.99875050E+001	
1.52540723E+003	-3.49536171E+001	3.19623156E-004	-3.49536171E+001	-3.56580200E+001	-4.32006874E+001	2.99813442E+001	
1.52541223E+003	-3.49337540E+001	3.21088504E-004	-3.49337540E+001	-3.56449928E+001	-4.31422081E+001	2.99840240E+001	
1.52541711E+003	-3.48842125E+001	3.24772205E-004	-3.48842125E+001	-3.56181717E+001	-4.29671478E+001	2.99884338E+001	
1.52542212E+003	-3.49286613E+001	3.21465195E-004	-3.49286613E+001	-3.56490860E+001	-4.30858307E+001	2.99857788E+001	
1.52542700E+003	-3.49726372E+001	3.18226404E-004	-3.49726372E+001	-3.56873741E+001	-4.31614876E+001	2.99848938E+001	
1.52543188E+003	-3.49021721E+001	3.23431799E-004	-3.49021721E+001	-3.56316490E+001	-4.30095444E+001	2.99862232E+001	
1.52543689E+003	-3.49141350E+001	3.22542153E-004	-3.49141350E+001	-3.56426125E+001	-4.30269699E+001	2.99850960E+001	
1.52544189E+003	-3.49888687E+001	3.17039376E-004	-3.49888687E+001	-3.57111435E+001	-4.31358147E+001	2.99857426E+001	
1.52544690E+003	-3.49234543E+001	3.21850908E-004	-3.49234543E+001	-3.56432304E+001	-4.30842361E+001	2.99881134E+001	
1.52545166E+003	-3.48733978E+001	3.25581786E-004	-3.48733978E+001	-3.55949631E+001	-4.30242882E+001	2.99888248E+001	
1.52545667E+003	-3.49431229E+001	3.20396415E-004	-3.49431229E+001	-3.56766090E+001	-4.30286255E+001	2.99883289E+001	
1.52546167E+003	-3.49539337E+001	3.19599872E-004	-3.49539337E+001	-3.56827774E+001	-4.30647583E+001	2.99869614E+001	
1.52546667E+003	-3.49164162E+001	3.22372856E-004	-3.49164162E+001	-3.56331787E+001	-4.30939484E+001	2.99880505E+001	
1.52547156E+003	-3.49222183E+001	3.21942352E-004	-3.49222183E+001	-3.56502686E+001	-4.30373802E+001	2.99904652E+001	
1.52547644E+003	-3.49280930E+001	3.21507221E-004	-3.49280930E+001	-3.56538353E+001	-4.30559158E+001	2.99881115E+001	
1.52548145E+003	-3.49370155E+001	3.20847175E-004	-3.49370155E+001	-3.56435356E+001	-4.31720886E+001	2.99870224E+001	
1.52548645E+003	-3.49353638E+001	3.20969266E-004	-3.49353638E+001	-3.56537476E+001	-4.31038971E+001	2.99913921E+001	
1.52549133E+003	-3.49025764E+001	3.23401764E-004	-3.49025764E+001	-3.56290855E+001	-4.30261993E+001	2.99910736E+001	
1.52549634E+003	-3.48996811E+001	3.23617365E-004	-3.48996811E+001	-3.56053810E+001	-4.31394043E+001	2.99871407E+001	
1.52550122E+003	-3.48992271E+001	3.23651184E-004	-3.48992271E+001	-3.56091843E+001	-4.31149063E+001	2.99881973E+001	
1.52550623E+003	-3.48976898E+001	3.23765795E-004	-3.48976898E+001	-3.56292381E+001	-4.29937439E+001	2.99901142E+001	
1.52551111E+003	-3.49455795E+001	3.20215331E-004	-3.49455795E+001	-3.56715355E+001	-4.30722466E+001	2.99907360E+001	
1.52551611E+003	-3.49330711E+001	3.21138825E-004	-3.49330711E+001	-3.56455536E+001	-4.31345406E+001	2.99921017E+001	
1.52552112E+003	-3.48758621E+001	3.25397094E-004	-3.48758621E+001	-3.55870361E+001	-4.30846939E+001	2.99905605E+001	
1.52552588E+003	-3.49309502E+001	3.21295665E-004	-3.49309502E+001	-3.56481514E+001	-4.31060600E+001	2.99888611E+001	
1.52553088E+003	-3.49545937E+001	3.19551298E-004	-3.49545937E+001	-3.56749382E+001	-4.31122360E+001	2.99906578E+001	
1.52553589E+003	-3.48658371E+001	3.26149166E-004	-3.48658371E+001	-3.55755577E+001	-4.30828171E+001	2.99913845E+001	
1.52554089E+003	-3.48860779E+001	3.24632623E-004	-3.48860779E+001	-3.55944901E+001	-4.31104469E+001	2.99918823E+001	
1.52554578E+003	-3.49573669E+001	3.19347397E-004	-3.49573669E+001	-3.56813507E+001	-4.30948715E+001	2.99936562E+001	
1.52555066E+003	-3.49122162E+001	3.22684675E-004	-3.49122162E+001	-3.56359863E+001	-4.30509148E+001	2.99924469E+001	
1.52555566E+003	-3.49009933E+001	3.23519576E-004	-3.49009933E+001	-3.56234512E+001	-4.30469437E+001	2.99916954E+001	
1.52556067E+003	-3.49596634E+001	3.19178711E-004	-3.49596634E+001	-3.56926804E+001	-4.30476913E+001	2.99930840E+001	
1.52556555E+003	-3.49514084E+001	3.19785584E-004	-3.49514084E+001	-3.56739120E+001	-4.30971184E+001	2.99913654E+001	
1.52557043E+003	-3.49177055E+001	3.22277192E-004	-3.49177055E+001	-3.56346130E+001	-4.30944405E+001	2.99907360E+001	
1.52557544E+003	-3.49184952E+001	3.22218635E-004	-3.49184952E+001	-3.56566391E+001	-4.29787598E+001	2.99934807E+001	
1.52558044E+003	-3.49301567E+001	3.21354630E-004	-3.49301567E+001	-3.56640701E+001	-4.30133247E+001	2.99926987E+001	
1.52558533E+003	-3.49333839E+001	3.21115862E-004	-3.49333839E+001	-3.56480293E+001	-4.31227417E+001	2.99906845E+001	
1.52559033E+003	-3.49061813E+001	3.23133601E-004	-3.49061775E+001	-3.56319618E+001	-4.30337906E+001	2.99911900E+001	
